source,captured_at,country,device,locale,date_window,query,page,evidence_status,limitation,query_id,window_id,market_segment,source_row_count,impressions,clicks,ctr,position,current_owner,intent,serp_dominant_page_type,current_canonical_fit,claim_risk,content_gap,experiment_decision,serp_evidence_status,serp_sources,serp_rank,explicitly_not_applied
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,ALL,en,2026-07-13/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-current28-US-ALL-09,current28,US,1,17,0,0.0000%,51.3529,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,desktop,en,2026-07-13/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-current28-US-desktop-10,current28,US,1,17,0,0.0000%,51.3529,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,ALL,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-GLOBAL-ALL-01,prev28,GLOBAL,34,86,0,0.0000%,42.0581,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,desktop,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-GLOBAL-desktop-02,prev28,GLOBAL,24,72,0,0.0000%,43.2361,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,mobile,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-GLOBAL-mobile-03,prev28,GLOBAL,10,14,0,0.0000%,36.0000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,ALL,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-OTHER-ALL-04,prev28,OTHER,31,70,0,0.0000%,41.6000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,desktop,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-OTHER-desktop-05,prev28,OTHER,22,59,0,0.0000%,41.9153,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,mobile,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-OTHER-mobile-06,prev28,OTHER,9,11,0,0.0000%,39.9091,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GBR,ALL,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-UK-ALL-07,prev28,UK,1,4,0,0.0000%,45.7500,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GBR,desktop,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-UK-desktop-08,prev28,UK,1,4,0,0.0000%,45.7500,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,ALL,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-US-ALL-09,prev28,US,2,12,0,0.0000%,43.5000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,desktop,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-US-desktop-10,prev28,US,1,9,0,0.0000%,50.7778,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,mobile,en,2026-06-15/2026-07-12,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-prev28-US-mobile-11,prev28,US,1,3,0,0.0000%,21.6667,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,ALL,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-GLOBAL-ALL-01,day90,GLOBAL,56,217,0,0.0000%,43.0230,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,desktop,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-GLOBAL-desktop-02,day90,GLOBAL,39,188,0,0.0000%,44.2819,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,mobile,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-GLOBAL-mobile-03,day90,GLOBAL,17,29,0,0.0000%,34.8621,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,ALL,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-OTHER-ALL-04,day90,OTHER,52,171,0,0.0000%,42.3860,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,desktop,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-OTHER-desktop-05,day90,OTHER,37,146,0,0.0000%,43.5411,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,mobile,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-OTHER-mobile-06,day90,OTHER,15,25,0,0.0000%,35.6400,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GBR,ALL,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-UK-ALL-07,day90,UK,2,14,0,0.0000%,35.0000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GBR,desktop,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-UK-desktop-08,day90,UK,1,13,0,0.0000%,33.4615,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GBR,mobile,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-UK-mobile-09,day90,UK,1,1,0,0.0000%,55.0000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,ALL,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-US-ALL-10,day90,US,2,32,0,0.0000%,49.9375,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,desktop,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-US-desktop-11,day90,US,1,29,0,0.0000%,52.8621,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,mobile,en,2026-05-12/2026-08-09,riasec,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R11-day90-US-mobile-12,day90,US,1,3,0,0.0000%,21.6667,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,ambiguous model/entity query,mixed explainers and tests,FIT,Ambiguous entity query cannot be treated as direct test intent by default.,Highest current28 observed exact query (105 impressions) is article-owned with zero clicks.,ARTICLE_OWNER_WITH_LANDING_SUPPORT_NO_OWNER_OVERRIDE,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,RIASEC explainers;test tools;career guidance,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
