locale,query_cluster,intent,funnel_stage,primary_owner,owner_canonical,owner_surface,parent_page,parent_canonical,next_step_type,next_step_target,next_step_canonical,supporting_pages,competing_pages,required_visible_edge,current_edge_present,edge_authority,publication_eligibility,measurement_event,blocker,status,evidence
en,intj-a meaning; intj-a traits; intj-a work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/intj-a,https://fermatmind.com/en/personality/intj-a,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,intj a vs intj t difference; intj-a vs intj-t,entity_or_informational,exploration,https://fermatmind.com/en/personality/intj-a-vs-intj-t,https://fermatmind.com/en/personality/intj-a-vs-intj-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,intj-t meaning; intj-t traits; intj-t work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/intj-t,https://fermatmind.com/en/personality/intj-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,intp meaning; intp personality; intp traits,entity_or_informational,exploration,https://fermatmind.com/en/personality/intp,https://fermatmind.com/en/personality/intp,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,intp-a meaning; intp-a traits; intp-a work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/intp-a,https://fermatmind.com/en/personality/intp-a,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,VERIFIED_PARTIAL_GSC,window-04-personality-seo/personality_query_ownership.csv
en,intp a vs intp t difference; intp-a vs intp-t,entity_or_informational,exploration,https://fermatmind.com/en/personality/intp-a-vs-intp-t,https://fermatmind.com/en/personality/intp-a-vs-intp-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,intp-t meaning; intp-t traits; intp-t work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/intp-t,https://fermatmind.com/en/personality/intp-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,isfj meaning; isfj personality; isfj traits,entity_or_informational,exploration,https://fermatmind.com/en/personality/isfj,https://fermatmind.com/en/personality/isfj,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,isfj-a meaning; isfj-a traits; isfj-a work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/isfj-a,https://fermatmind.com/en/personality/isfj-a,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,isfj a vs isfj t difference; isfj-a vs isfj-t,entity_or_informational,exploration,https://fermatmind.com/en/personality/isfj-a-vs-isfj-t,https://fermatmind.com/en/personality/isfj-a-vs-isfj-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,isfj-t meaning; isfj-t traits; isfj-t work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/isfj-t,https://fermatmind.com/en/personality/isfj-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,isfp meaning; isfp personality; isfp traits,entity_or_informational,exploration,https://fermatmind.com/en/personality/isfp,https://fermatmind.com/en/personality/isfp,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,isfp-a meaning; isfp-a traits; isfp-a work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/isfp-a,https://fermatmind.com/en/personality/isfp-a,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,isfp a vs isfp t difference; isfp-a vs isfp-t,entity_or_informational,exploration,https://fermatmind.com/en/personality/isfp-a-vs-isfp-t,https://fermatmind.com/en/personality/isfp-a-vs-isfp-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,isfp-t meaning; isfp-t traits; isfp-t work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/isfp-t,https://fermatmind.com/en/personality/isfp-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,istj meaning; istj personality; istj traits,entity_or_informational,exploration,https://fermatmind.com/en/personality/istj,https://fermatmind.com/en/personality/istj,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,istj-a meaning; istj-a traits; istj-a work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/istj-a,https://fermatmind.com/en/personality/istj-a,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,istj a vs istj t difference; istj-a vs istj-t,entity_or_informational,exploration,https://fermatmind.com/en/personality/istj-a-vs-istj-t,https://fermatmind.com/en/personality/istj-a-vs-istj-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,istj-t meaning; istj-t traits; istj-t work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/istj-t,https://fermatmind.com/en/personality/istj-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,istp meaning; istp personality; istp traits,entity_or_informational,exploration,https://fermatmind.com/en/personality/istp,https://fermatmind.com/en/personality/istp,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,istp-a meaning; istp-a traits; istp-a work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/istp-a,https://fermatmind.com/en/personality/istp-a,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,istp a vs istp t difference; istp-a vs istp-t,entity_or_informational,exploration,https://fermatmind.com/en/personality/istp-a-vs-istp-t,https://fermatmind.com/en/personality/istp-a-vs-istp-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,istp-t meaning; istp-t traits; istp-t work/stress,entity_or_informational,exploration,https://fermatmind.com/en/personality/istp-t,https://fermatmind.com/en/personality/istp-t,personality,mbti_hub,https://fermatmind.com/en/personality,take_assessment,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,personality framework navigation,entity_or_informational,exploration,https://fermatmind.com/zh/personality,https://fermatmind.com/zh/personality,personality,cross_framework_hub,https://fermatmind.com/zh/personality,UNKNOWN,UNKNOWN,UNKNOWN,framework navigation and next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,Big Five model overview,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five,https://fermatmind.com/zh/personality/big-five,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,framework navigation and next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,agreeableness meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/agreeableness,https://fermatmind.com/zh/personality/big-five/agreeableness,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,agreeableness high meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/agreeableness-high,https://fermatmind.com/zh/personality/big-five/agreeableness-high,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,agreeableness low meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/agreeableness-low,https://fermatmind.com/zh/personality/big-five/agreeableness-low,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,agreeableness mid meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/agreeableness-mid,https://fermatmind.com/zh/personality/big-five/agreeableness-mid,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,conscientiousness meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/conscientiousness,https://fermatmind.com/zh/personality/big-five/conscientiousness,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,conscientiousness high meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/conscientiousness-high,https://fermatmind.com/zh/personality/big-five/conscientiousness-high,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,conscientiousness low meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/conscientiousness-low,https://fermatmind.com/zh/personality/big-five/conscientiousness-low,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,conscientiousness mid meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/conscientiousness-mid,https://fermatmind.com/zh/personality/big-five/conscientiousness-mid,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,extraversion meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/extraversion,https://fermatmind.com/zh/personality/big-five/extraversion,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,extraversion high meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/extraversion-high,https://fermatmind.com/zh/personality/big-five/extraversion-high,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,extraversion low meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/zh/personality/big-five/extraversion-low,https://fermatmind.com/zh/personality/big-five/extraversion-low,personality,big_five_hub,https://fermatmind.com/zh/personality/big-five,take_assessment,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
