framework,locale,entity_type,entity_code,primary_owner_url,owned_query_cluster,supporting_query_cluster,owner_rule,assessment_owner,eligibility,evidence_status,limitation,current28_observed_queries,current28_primary_queries,current28_shared_queries,current28_clicks,current28_impressions,current28_ctr_percent,current28_position,prev28_impressions,day90_impressions,ownership_decision,page_indexing_state
big_five,zh-CN,polarity,extraversion-mid,https://fermatmind.com/zh/personality/big-five/extraversion-mid,extraversion mid meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,10,1,2,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_hub,facets,https://fermatmind.com/zh/personality/big-five/facets,Big Five facets overview,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,achievement-striving,https://fermatmind.com/zh/personality/big-five/facets/achievement-striving,achievement striving meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,actions,https://fermatmind.com/zh/personality/big-five/facets/actions,actions meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,activity,https://fermatmind.com/zh/personality/big-five/facets/activity,activity meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,137,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,aesthetics,https://fermatmind.com/zh/personality/big-five/facets/aesthetics,aesthetics meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,3,3,0,0,24,0,8.25,NOT_RETURNED,24,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,altruism,https://fermatmind.com/zh/personality/big-five/facets/altruism,altruism meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,1,0,0,4,0,10.25,NOT_RETURNED,4,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,anger,https://fermatmind.com/zh/personality/big-five/facets/anger,anger meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,anxiety,https://fermatmind.com/zh/personality/big-five/facets/anxiety,anxiety meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,133,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,assertiveness,https://fermatmind.com/zh/personality/big-five/facets/assertiveness,assertiveness meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,159,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,competence,https://fermatmind.com/zh/personality/big-five/facets/competence,competence meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,compliance,https://fermatmind.com/zh/personality/big-five/facets/compliance,compliance meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,2,0,13.5,NOT_RETURNED,2,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,deliberation,https://fermatmind.com/zh/personality/big-five/facets/deliberation,deliberation meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,depression,https://fermatmind.com/zh/personality/big-five/facets/depression,depression meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,129,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,dutifulness,https://fermatmind.com/zh/personality/big-five/facets/dutifulness,dutifulness meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,2,1,1,0,2,0,83.5,NOT_RETURNED,2,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,excitement-seeking,https://fermatmind.com/zh/personality/big-five/facets/excitement-seeking,excitement seeking meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,feelings,https://fermatmind.com/zh/personality/big-five/facets/feelings,feelings meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,2,1,1,0,6,0,28.833333,NOT_RETURNED,6,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,gregariousness,https://fermatmind.com/zh/personality/big-five/facets/gregariousness,gregariousness meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,136,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,ideas,https://fermatmind.com/zh/personality/big-five/facets/ideas,ideas meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,121,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,imagination,https://fermatmind.com/zh/personality/big-five/facets/imagination,imagination meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,impulsiveness,https://fermatmind.com/zh/personality/big-five/facets/impulsiveness,impulsiveness meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,16,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,modesty,https://fermatmind.com/zh/personality/big-five/facets/modesty,modesty meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,2,1,1,0,5,0,35,NOT_RETURNED,5,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,order,https://fermatmind.com/zh/personality/big-five/facets/order,order meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,positive-emotions,https://fermatmind.com/zh/personality/big-five/facets/positive-emotions,positive emotions meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,self-consciousness,https://fermatmind.com/zh/personality/big-five/facets/self-consciousness,self consciousness meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,1,0,0,1,0,6,NOT_RETURNED,1,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,self-discipline,https://fermatmind.com/zh/personality/big-five/facets/self-discipline,self discipline meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,straightforwardness,https://fermatmind.com/zh/personality/big-five/facets/straightforwardness,straightforwardness meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,2,1,1,0,35,0,13.114286,NOT_RETURNED,35,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,tender-mindedness,https://fermatmind.com/zh/personality/big-five/facets/tender-mindedness,tender mindedness meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,trust,https://fermatmind.com/zh/personality/big-five/facets/trust,trust meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,values,https://fermatmind.com/zh/personality/big-five/facets/values,values meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,145,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,vulnerability,https://fermatmind.com/zh/personality/big-five/facets/vulnerability,vulnerability meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,1,0,0,1,0,22,NOT_RETURNED,1,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,facet_detail,warmth,https://fermatmind.com/zh/personality/big-five/facets/warmth,warmth meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,126,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,domain,neuroticism,https://fermatmind.com/zh/personality/big-five/neuroticism,neuroticism meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,7,6,1,0,29,0,13.137931,NOT_RETURNED,29,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,polarity,neuroticism-high,https://fermatmind.com/zh/personality/big-five/neuroticism-high,neuroticism high meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,polarity,neuroticism-low,https://fermatmind.com/zh/personality/big-five/neuroticism-low,neuroticism low meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,polarity,neuroticism-mid,https://fermatmind.com/zh/personality/big-five/neuroticism-mid,neuroticism mid meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,1,0,28,NOT_RETURNED,1,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,domain,openness,https://fermatmind.com/zh/personality/big-five/openness,openness meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,polarity,openness-high,https://fermatmind.com/zh/personality/big-five/openness-high,openness high meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,4,3,1,0,5,0,16.2,NOT_RETURNED,5,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,polarity,openness-low,https://fermatmind.com/zh/personality/big-five/openness-low,openness low meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,0,1,0,6,0,9.833333,1,7,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,polarity,openness-mid,https://fermatmind.com/zh/personality/big-five/openness-mid,openness mid meaning and observable tendencies,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/big-five-personality-test-ocean-model,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,1,1,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,zh-CN,base_type,ENFJ,https://fermatmind.com/zh/personality/enfj,enfj meaning; enfj personality; enfj traits,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,zh-CN,variant,ENFJ-A,https://fermatmind.com/zh/personality/enfj-a,enfj-a meaning; enfj-a traits; enfj-a work/stress,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,zh-CN,at_comparison,enfj-a-vs-enfj-t,https://fermatmind.com/zh/personality/enfj-a-vs-enfj-t,enfj a vs enfj t difference; enfj-a vs enfj-t,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,18,18,0,1,45,2.222222,4.822222,20,65,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
mbti,zh-CN,variant,ENFJ-T,https://fermatmind.com/zh/personality/enfj-t,enfj-t meaning; enfj-t traits; enfj-t work/stress,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,zh-CN,base_type,ENFP,https://fermatmind.com/zh/personality/enfp,enfp meaning; enfp personality; enfp traits,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,zh-CN,variant,ENFP-A,https://fermatmind.com/zh/personality/enfp-a,enfp-a meaning; enfp-a traits; enfp-a work/stress,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,2,6,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,zh-CN,at_comparison,enfp-a-vs-enfp-t,https://fermatmind.com/zh/personality/enfp-a-vs-enfp-t,enfp a vs enfp t difference; enfp-a vs enfp-t,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/zh/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
