slug,decision,reason
human-resources-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
human-resources-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
hydroelectric-plant-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
hydroelectric-production-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
hydrologic-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
hydrologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
industrial-designers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
industrial-ecologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
industrial-engineering-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
industrial-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
industrial-machinery-mechanics,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
industrial-organizational-psychologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
industrial-production-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
industrial-truck-and-tractor-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
infantry,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
infantry-officers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
information-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
information-security-analysts,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
information-security-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
information-technology-project-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
inspectors-testers-sorters-samplers-and-weighers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
instructional-coordinators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
insulation-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
insulation-workers-floor-ceiling-and-wall,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
insulation-workers-mechanical,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
insurance-appraisers-auto-damage,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
insurance-claims-and-policy-processing-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
insurance-sales-agents,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
insurance-underwriters,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
intelligence-analysts,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
interior-designers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
interpreters-and-translators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
interviewers-except-eligibility-and-loan,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
investment-fund-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
structural-iron-and-steel-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
janitors-and-building-cleaners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
janitors-and-cleaners-except-maids-and-housekeeping-cleaners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
jewelers-and-precious-stone-and-metal-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
judges-and-hearing-officers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
judges-magistrate-judges-and-magistrates,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
judicial-law-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
kindergarten-and-elementary-school-teachers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
kindergarten-teachers-except-special-education,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
labor-relations-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
laborers-and-freight-stock-and-material-movers-hand,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
landscape-architects,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
landscaping-and-groundskeeping-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
lathe-and-turning-machine-tool-setters-operators-and-tenders-metal-and-plastic,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
laundry-and-dry-cleaning-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
law-teachers-postsecondary,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
lawyers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
layout-workers-metal-and-plastic,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
legislators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
librarians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
librarians-and-media-collections-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
library-assistants-clerical,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
library-science-teachers-postsecondary,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
library-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
library-technicians-and-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
licensed-practical-and-licensed-vocational-nurses,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
light-truck-drivers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
lighting-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
loading-and-moving-machine-operators-underground-mining,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
loan-interviewers-and-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
loan-officers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
locker-room-coatroom-and-dressing-room-attendants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
locksmiths-and-safe-repairers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
locomotive-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
lodging-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
log-graders-and-scalers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
logging-equipment-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
logging-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
logisticians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
logistics-analysts,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
logistics-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
loss-prevention-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
machine-feeders-and-offbearers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
machinists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
machinists-and-tool-and-die-makers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
magnetic-resonance-imaging-technologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
maids-and-housekeeping-cleaners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mail-clerks-and-mail-machine-operators-except-postal-service,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
maintenance-and-repair-workers-general,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
maintenance-workers-machinery,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
makeup-artists-theatrical-and-performance,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
management-analysts,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
manicurists-and-pedicurists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
manufactured-building-and-mobile-home-installers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
manufacturing-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
marine-engineers-and-naval-architects,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
market-research-analysts,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
market-research-analysts-and-marketing-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
marketing-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
marriage-and-family-therapists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
brickmasons-blockmasons-and-stonemasons,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
massage-therapists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
material-moving-machine-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
material-recording-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
materials-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
materials-scientists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mathematical-science-teachers-postsecondary,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mathematicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mathematicians-and-statisticians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
meat-poultry-and-fish-cutters-and-trimmers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mechanical-door-repairers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mechanical-drafters,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mechanical-engineering-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mechatronics-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
media-programming-directors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
media-technical-directors-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-and-clinical-laboratory-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-and-clinical-laboratory-technologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-and-health-services-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-appliance-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-dosimetrists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-equipment-repairers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-records-and-health-information-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-scientists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-scientists-except-epidemiologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
medical-transcriptionists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
meeting-convention-and-event-planners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mental-health-and-substance-abuse-social-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mental-health-counselors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
merchandise-displayers-and-window-trimmers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
metal-and-plastic-machine-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
metal-refining-furnace-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
meter-readers-utilities,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
microbiologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
microsystems-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
middle-school-teachers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
middle-school-teachers-except-special-and-career-technical-education,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
midwives,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
military-careers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
milling-and-planing-machine-setters-operators-and-tenders-metal-and-plastic,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
millwrights,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mining-and-geological-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mining-and-geological-engineers-including-mining-safety-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mixing-and-blending-machine-setters-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
mobile-heavy-equipment-mechanics-except-engines,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
model-makers-metal-and-plastic,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
model-makers-wood,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
models,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
molders-shapers-and-casters-except-metal-and-plastic,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
molding-coremaking-and-casting-machine-setters-operators-and-tenders-metal-and-plastic,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
molecular-and-cellular-biologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
morticians-undertakers-and-funeral-arrangers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
motion-picture-projectionists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
motorboat-mechanics-and-service-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
motorboat-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
motorcycle-mechanics,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
multiple-machine-tool-setters-operators-and-tenders-metal-and-plastic,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
museum-technicians-and-conservators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
music-directors-and-composers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
musical-instrument-repairers-and-tuners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
musicians-and-singers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nannies,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nanosystems-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nanotechnology-engineering-technologists-and-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
natural-sciences-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
naturopathic-physicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
network-and-computer-systems-administrators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
neurodiagnostic-technologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
neurologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
neuropsychologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
new-accounts-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
reporters-correspondents-and-broadcast-news-analysts,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
non-destructive-testing-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nuclear-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nuclear-medicine-technologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nuclear-monitoring-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nuclear-power-reactor-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nuclear-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nurse-anesthetists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nurse-anesthetists-nurse-midwives-and-nurse-practitioners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nurse-midwives,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nurse-practitioners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nursing-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
nursing-instructors-and-teachers-postsecondary,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
obstetricians-and-gynecologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
occupational-health-and-safety-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
occupational-health-and-safety-specialists-and-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
occupational-health-and-safety-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
occupational-therapists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
occupational-therapy-aides,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
occupational-therapy-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
occupational-therapy-assistants-and-aides,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
office-clerks-general,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
office-machine-operators-except-computer,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
oil-and-gas-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
online-merchants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
operating-engineers-and-other-construction-equipment-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
operations-research-analysts,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
ophthalmic-laboratory-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
ophthalmic-medical-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
ophthalmic-medical-technologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
ophthalmologists-except-pediatric,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
opticians-dispensing,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
optometrists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
oral-and-maxillofacial-surgeons,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
order-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
orderlies,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
orthodontists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
orthopedic-surgeons-except-pediatric,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
orthoptists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
orthotists-and-prosthetists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
outdoor-power-equipment-and-other-small-engine-mechanics,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
packaging-and-filling-machine-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
packers-and-packagers-hand,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
painters-construction-and-maintenance,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
painting-and-coating-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
painting-coating-and-decorating-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
paper-goods-machine-setters-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
paperhangers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
paralegals-and-legal-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
paramedics,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
park-naturalists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
parking-attendants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
parking-enforcement-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
parts-salespersons,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
passenger-attendants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
patient-representatives,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
patternmakers-metal-and-plastic,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
patternmakers-wood,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
paving-surfacing-and-tamping-equipment-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
payroll-and-timekeeping-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
pediatric-surgeons,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
pediatricians-general,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
penetration-testers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
personal-care-aides,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
