url,locale_path,locale,page_type,type_code,variant,group,priority_seed,status,final_url,html_bytes,title,description,robots,canonical,hreflang_count,hreflangs,h1_count,h1,h2_count,h2,h3_count,schema_types,personality_link_unique_count,test_link_unique_count,career_link_unique_count,article_link_unique_count,visible_text_word_count_en_approx,visible_text_cjk_count_approx,issues,fetch_error
https://fermatmind.com/zh/personality/istj-a,zh,zh-CN,variant,ISTJ,A,sentinel,P1,200,https://fermatmind.com/zh/personality/istj-a,177432,ISTJ-A 物流师人格：特点、爱情、职业与适合工作 | FermatMind,了解 ISTJ-A 物流师人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/istj-a,3,en:https://fermatmind.com/en/personality/istj-a|zh-CN:https://fermatmind.com/zh/personality/istj-a|x-default:https://fermatmind.com,1,ISTJ-A 物流师人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,27,3970,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/istj-t,zh,zh-CN,variant,ISTJ,T,sentinel,P1,200,https://fermatmind.com/zh/personality/istj-t,176504,ISTJ-T 物流师人格：特点、爱情、职业与适合工作 | FermatMind,了解 ISTJ-T 物流师人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/istj-t,3,en:https://fermatmind.com/en/personality/istj-t|zh-CN:https://fermatmind.com/zh/personality/istj-t|x-default:https://fermatmind.com,1,ISTJ-T 物流师人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,29,4179,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/istj-a-vs-istj-t,zh,zh-CN,comparison,ISTJ,A_vs_T,sentinel,P0,200,https://fermatmind.com/zh/personality/istj-a-vs-istj-t,97106,ISTJ-A 和 ISTJ-T 区别：特点、职业、爱情与稀有度 | FermatMind,对比 ISTJ-A 与 ISTJ-T 的 A/T 区别、核心特点、爱情关系、适合职业、优势盲点、稀有度，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/istj-a-vs-istj-t,3,en:https://fermatmind.com/en/personality/istj-a-vs-istj-t|zh-CN:https://fermatmind.com/zh/personality/istj-a-vs-istj-t|x-default:https://fermatmind.com,1,ISTJ-A 和 ISTJ-T 区别：特点、职业、爱情与稀有度,7,物流师型 | 物流师型 | 核心特点对比 | 适合职业与工作风格 | 爱情关系与相处方式 | 稀有度与识别线索 | 快速答案,0,BreadcrumbList|CollectionPage,2,6,1,0,40,1659,,
https://fermatmind.com/zh/personality/isfj-a,zh,zh-CN,variant,ISFJ,A,sentinel,P1,200,https://fermatmind.com/zh/personality/isfj-a,176197,ISFJ-A 守卫者人格：特点、爱情、职业与适合工作 | FermatMind,了解 ISFJ-A 守卫者人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/isfj-a,3,en:https://fermatmind.com/en/personality/isfj-a|zh-CN:https://fermatmind.com/zh/personality/isfj-a|x-default:https://fermatmind.com,1,ISFJ-A 守护者人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,28,4134,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/isfj-t,zh,zh-CN,variant,ISFJ,T,sentinel,P1,200,https://fermatmind.com/zh/personality/isfj-t,176346,ISFJ-T 守卫者人格：特点、爱情、职业与适合工作 | FermatMind,了解 ISFJ-T 守卫者人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/isfj-t,3,en:https://fermatmind.com/en/personality/isfj-t|zh-CN:https://fermatmind.com/zh/personality/isfj-t|x-default:https://fermatmind.com,1,ISFJ-T 守护者人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,28,4097,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/isfj-a-vs-isfj-t,zh,zh-CN,comparison,ISFJ,A_vs_T,sentinel,P0,200,https://fermatmind.com/zh/personality/isfj-a-vs-isfj-t,97049,ISFJ-A 和 ISFJ-T 区别：特点、职业、爱情与稀有度 | FermatMind,对比 ISFJ-A 与 ISFJ-T 的 A/T 区别、核心特点、爱情关系、适合职业、优势盲点、稀有度，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/isfj-a-vs-isfj-t,3,en:https://fermatmind.com/en/personality/isfj-a-vs-isfj-t|zh-CN:https://fermatmind.com/zh/personality/isfj-a-vs-isfj-t|x-default:https://fermatmind.com,1,ISFJ-A 和 ISFJ-T 区别：特点、职业、爱情与稀有度,7,守护者型 | 守护者型 | 核心特点对比 | 适合职业与工作风格 | 爱情关系与相处方式 | 稀有度与识别线索 | 快速答案,0,BreadcrumbList|CollectionPage,2,6,1,0,40,1646,,
https://fermatmind.com/zh/personality/estj-a,zh,zh-CN,variant,ESTJ,A,sentinel,P1,200,https://fermatmind.com/zh/personality/estj-a,176110,ESTJ-A 总经理人格：特点、爱情、职业与适合工作 | FermatMind,了解 ESTJ-A 总经理人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/estj-a,3,en:https://fermatmind.com/en/personality/estj-a|zh-CN:https://fermatmind.com/zh/personality/estj-a|x-default:https://fermatmind.com,1,ESTJ-A 总经理人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,30,3953,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/estj-t,zh,zh-CN,variant,ESTJ,T,sentinel,P1,200,https://fermatmind.com/zh/personality/estj-t,175810,ESTJ-T 总经理人格：特点、爱情、职业与适合工作 | FermatMind,了解 ESTJ-T 总经理人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/estj-t,3,en:https://fermatmind.com/en/personality/estj-t|zh-CN:https://fermatmind.com/zh/personality/estj-t|x-default:https://fermatmind.com,1,ESTJ-T 总经理人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,28,4025,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/estj-a-vs-estj-t,zh,zh-CN,comparison,ESTJ,A_vs_T,sentinel,P0,200,https://fermatmind.com/zh/personality/estj-a-vs-estj-t,96948,ESTJ-A 和 ESTJ-T 区别：特点、职业、爱情与稀有度 | FermatMind,对比 ESTJ-A 与 ESTJ-T 的 A/T 区别、核心特点、爱情关系、适合职业、优势盲点、稀有度，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/estj-a-vs-estj-t,3,en:https://fermatmind.com/en/personality/estj-a-vs-estj-t|zh-CN:https://fermatmind.com/zh/personality/estj-a-vs-estj-t|x-default:https://fermatmind.com,1,ESTJ-A 和 ESTJ-T 区别：特点、职业、爱情与稀有度,7,总经理型 | 总经理型 | 核心特点对比 | 适合职业与工作风格 | 爱情关系与相处方式 | 稀有度与识别线索 | 快速答案,0,BreadcrumbList|CollectionPage,2,6,1,0,40,1580,,
https://fermatmind.com/zh/personality/esfj-a,zh,zh-CN,variant,ESFJ,A,sentinel,P1,200,https://fermatmind.com/zh/personality/esfj-a,176659,ESFJ-A 执政官人格：特点、爱情、职业与适合工作 | FermatMind,了解 ESFJ-A 执政官人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/esfj-a,3,en:https://fermatmind.com/en/personality/esfj-a|zh-CN:https://fermatmind.com/zh/personality/esfj-a|x-default:https://fermatmind.com,1,ESFJ-A 执政官人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,29,3986,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/esfj-t,zh,zh-CN,variant,ESFJ,T,sentinel,P1,200,https://fermatmind.com/zh/personality/esfj-t,175646,ESFJ-T 执政官人格：特点、爱情、职业与适合工作 | FermatMind,了解 ESFJ-T 执政官人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/esfj-t,3,en:https://fermatmind.com/en/personality/esfj-t|zh-CN:https://fermatmind.com/zh/personality/esfj-t|x-default:https://fermatmind.com,1,ESFJ-T 执政官人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,27,3986,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/esfj-a-vs-esfj-t,zh,zh-CN,comparison,ESFJ,A_vs_T,sentinel,P0,200,https://fermatmind.com/zh/personality/esfj-a-vs-esfj-t,96933,ESFJ-A 和 ESFJ-T 区别：特点、职业、爱情与稀有度 | FermatMind,对比 ESFJ-A 与 ESFJ-T 的 A/T 区别、核心特点、爱情关系、适合职业、优势盲点、稀有度，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/esfj-a-vs-esfj-t,3,en:https://fermatmind.com/en/personality/esfj-a-vs-esfj-t|zh-CN:https://fermatmind.com/zh/personality/esfj-a-vs-esfj-t|x-default:https://fermatmind.com,1,ESFJ-A 和 ESFJ-T 区别：特点、职业、爱情与稀有度,7,执政官型 | 执政官型 | 核心特点对比 | 适合职业与工作风格 | 爱情关系与相处方式 | 稀有度与识别线索 | 快速答案,0,BreadcrumbList|CollectionPage,2,6,1,0,40,1596,,
https://fermatmind.com/zh/personality/istp-a,zh,zh-CN,variant,ISTP,A,explorer,P1,200,https://fermatmind.com/zh/personality/istp-a,176779,ISTP-A 鉴赏家人格：特点、爱情、职业与适合工作 | FermatMind,了解 ISTP-A 鉴赏家人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/istp-a,3,en:https://fermatmind.com/en/personality/istp-a|zh-CN:https://fermatmind.com/zh/personality/istp-a|x-default:https://fermatmind.com,1,ISTP-A 鉴赏家人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,29,3998,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/istp-t,zh,zh-CN,variant,ISTP,T,explorer,P1,200,https://fermatmind.com/zh/personality/istp-t,176922,ISTP-T 鉴赏家人格：特点、爱情、职业与适合工作 | FermatMind,了解 ISTP-T 鉴赏家人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/istp-t,3,en:https://fermatmind.com/en/personality/istp-t|zh-CN:https://fermatmind.com/zh/personality/istp-t|x-default:https://fermatmind.com,1,ISTP-T 探险家人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,28,3889,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/istp-a-vs-istp-t,zh,zh-CN,comparison,ISTP,A_vs_T,explorer,P0,200,https://fermatmind.com/zh/personality/istp-a-vs-istp-t,96917,ISTP-A 和 ISTP-T 区别：特点、职业、爱情与稀有度 | FermatMind,对比 ISTP-A 与 ISTP-T 的 A/T 区别、核心特点、爱情关系、适合职业、优势盲点、稀有度，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/istp-a-vs-istp-t,3,en:https://fermatmind.com/en/personality/istp-a-vs-istp-t|zh-CN:https://fermatmind.com/zh/personality/istp-a-vs-istp-t|x-default:https://fermatmind.com,1,ISTP-A 和 ISTP-T 区别：特点、职业、爱情与稀有度,7,鉴赏家型 | 探险家型 | 核心特点对比 | 适合职业与工作风格 | 爱情关系与相处方式 | 稀有度与识别线索 | 快速答案,0,BreadcrumbList|CollectionPage,2,6,1,0,42,1586,,
https://fermatmind.com/zh/personality/isfp-a,zh,zh-CN,variant,ISFP,A,explorer,P1,200,https://fermatmind.com/zh/personality/isfp-a,176116,ISFP-A 探险家人格：特点、爱情、职业与适合工作 | FermatMind,了解 ISFP-A 探险家人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/isfp-a,3,en:https://fermatmind.com/en/personality/isfp-a|zh-CN:https://fermatmind.com/zh/personality/isfp-a|x-default:https://fermatmind.com,1,ISFP-A 探险家人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,31,3927,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/isfp-t,zh,zh-CN,variant,ISFP,T,explorer,P1,200,https://fermatmind.com/zh/personality/isfp-t,177331,ISFP-T 探险家人格：特点、爱情、职业与适合工作 | FermatMind,了解 ISFP-T 探险家人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/isfp-t,3,en:https://fermatmind.com/en/personality/isfp-t|zh-CN:https://fermatmind.com/zh/personality/isfp-t|x-default:https://fermatmind.com,1,ISFP-T 探险家人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,29,4407,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/isfp-a-vs-isfp-t,zh,zh-CN,comparison,ISFP,A_vs_T,explorer,P0,200,https://fermatmind.com/zh/personality/isfp-a-vs-isfp-t,96623,ISFP-A 和 ISFP-T 区别：特点、职业、爱情与稀有度 | FermatMind,对比 ISFP-A 与 ISFP-T 的 A/T 区别、核心特点、爱情关系、适合职业、优势盲点、稀有度，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/isfp-a-vs-isfp-t,3,en:https://fermatmind.com/en/personality/isfp-a-vs-isfp-t|zh-CN:https://fermatmind.com/zh/personality/isfp-a-vs-isfp-t|x-default:https://fermatmind.com,1,ISFP-A 和 ISFP-T 区别：特点、职业、爱情与稀有度,7,探险家型 | 探险家型 | 核心特点对比 | 适合职业与工作风格 | 爱情关系与相处方式 | 稀有度与识别线索 | 快速答案,0,BreadcrumbList|CollectionPage,2,6,1,0,42,1568,,
https://fermatmind.com/zh/personality/estp-a,zh,zh-CN,variant,ESTP,A,explorer,P1,200,https://fermatmind.com/zh/personality/estp-a,176856,ESTP-A 企业家人格：特点、爱情、职业与适合工作 | FermatMind,了解 ESTP-A 企业家人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/estp-a,3,en:https://fermatmind.com/en/personality/estp-a|zh-CN:https://fermatmind.com/zh/personality/estp-a|x-default:https://fermatmind.com,1,ESTP-A 企业家人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,29,4140,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/estp-t,zh,zh-CN,variant,ESTP,T,explorer,P1,200,https://fermatmind.com/zh/personality/estp-t,177301,ESTP-T 企业家人格：特点、爱情、职业与适合工作 | FermatMind,了解 ESTP-T 企业家人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/estp-t,3,en:https://fermatmind.com/en/personality/estp-t|zh-CN:https://fermatmind.com/zh/personality/estp-t|x-default:https://fermatmind.com,1,ESTP-T 企业家人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,29,3961,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/estp-a-vs-estp-t,zh,zh-CN,comparison,ESTP,A_vs_T,explorer,P0,200,https://fermatmind.com/zh/personality/estp-a-vs-estp-t,96567,ESTP-A 和 ESTP-T 区别：特点、职业、爱情与稀有度 | FermatMind,对比 ESTP-A 与 ESTP-T 的 A/T 区别、核心特点、爱情关系、适合职业、优势盲点、稀有度，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/estp-a-vs-estp-t,3,en:https://fermatmind.com/en/personality/estp-a-vs-estp-t|zh-CN:https://fermatmind.com/zh/personality/estp-a-vs-estp-t|x-default:https://fermatmind.com,1,ESTP-A 和 ESTP-T 区别：特点、职业、爱情与稀有度,7,企业家型 | 企业家型 | 核心特点对比 | 适合职业与工作风格 | 爱情关系与相处方式 | 稀有度与识别线索 | 快速答案,0,BreadcrumbList|CollectionPage,2,6,1,0,40,1560,,
https://fermatmind.com/zh/personality/esfp-a,zh,zh-CN,variant,ESFP,A,explorer,P1,200,https://fermatmind.com/zh/personality/esfp-a,176312,ESFP-A 表演者人格：特点、爱情、职业与适合工作 | FermatMind,了解 ESFP-A 表演者人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/esfp-a,3,en:https://fermatmind.com/en/personality/esfp-a|zh-CN:https://fermatmind.com/zh/personality/esfp-a|x-default:https://fermatmind.com,1,ESFP-A 表演者人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,30,4021,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/esfp-t,zh,zh-CN,variant,ESFP,T,explorer,P1,200,https://fermatmind.com/zh/personality/esfp-t,177075,ESFP-T 表演者人格：特点、爱情、职业与适合工作 | FermatMind,了解 ESFP-T 表演者人格的核心特点、优势盲点、爱情关系、职业倾向与适合工作，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/esfp-t,3,en:https://fermatmind.com/en/personality/esfp-t|zh-CN:https://fermatmind.com/zh/personality/esfp-t|x-default:https://fermatmind.com,1,ESFP-T 表演者人格,0,,18,AboutPage|BreadcrumbList|WebPage,1,7,3,0,28,4225,thin_h2_structure|weak_personality_internal_links,
https://fermatmind.com/zh/personality/esfp-a-vs-esfp-t,zh,zh-CN,comparison,ESFP,A_vs_T,explorer,P0,200,https://fermatmind.com/zh/personality/esfp-a-vs-esfp-t,96776,ESFP-A 和 ESFP-T 区别：特点、职业、爱情与稀有度 | FermatMind,对比 ESFP-A 与 ESFP-T 的 A/T 区别、核心特点、爱情关系、适合职业、优势盲点、稀有度，并通过 MBTI 测试确认自己的类型。,"index, follow",https://fermatmind.com/zh/personality/esfp-a-vs-esfp-t,3,en:https://fermatmind.com/en/personality/esfp-a-vs-esfp-t|zh-CN:https://fermatmind.com/zh/personality/esfp-a-vs-esfp-t|x-default:https://fermatmind.com,1,ESFP-A 和 ESFP-T 区别：特点、职业、爱情与稀有度,7,表演者型 | 表演者型 | 核心特点对比 | 适合职业与工作风格 | 爱情关系与相处方式 | 稀有度与识别线索 | 快速答案,0,BreadcrumbList|CollectionPage,2,6,1,0,40,1548,,
