slug,locale,finding_count,findings,status
first-line-supervisors-of-non-retail-sales-workers,en,1,en_contains_chinese,repair_required
first-line-supervisors-of-office-and-administrative-support-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
first-line-supervisors-of-office-and-administrative-support-workers,en,1,en_contains_chinese,repair_required
first-line-supervisors-of-passenger-attendants,zh-CN,1,zh_contains_long_english_prose,repair_required
first-line-supervisors-of-passenger-attendants,en,1,en_contains_chinese,repair_required
first-line-supervisors-of-personal-service-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
first-line-supervisors-of-personal-service-workers,en,1,en_contains_chinese,repair_required
first-line-supervisors-of-police-and-detectives,zh-CN,1,zh_contains_long_english_prose,repair_required
first-line-supervisors-of-police-and-detectives,en,1,en_contains_chinese,repair_required
first-line-supervisors-of-production-and-operating-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
first-line-supervisors-of-production-and-operating-workers,en,1,en_contains_chinese,repair_required
first-line-supervisors-of-retail-sales-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
first-line-supervisors-of-retail-sales-workers,en,1,en_contains_chinese,repair_required
first-line-supervisors-of-security-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
first-line-supervisors-of-security-workers,en,1,en_contains_chinese,repair_required
first-line-supervisors-of-weapons-specialists-crew-members,zh-CN,1,zh_contains_long_english_prose,repair_required
first-line-supervisors-of-weapons-specialists-crew-members,en,1,en_contains_chinese,repair_required
fish-and-game-wardens,zh-CN,1,zh_contains_long_english_prose,repair_required
fish-and-game-wardens,en,1,en_contains_chinese,repair_required
fishers-and-related-fishing-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
fishers-and-related-fishing-workers,en,1,en_contains_chinese,repair_required
fitness-and-wellness-coordinators,zh-CN,1,zh_contains_long_english_prose,repair_required
fitness-and-wellness-coordinators,en,1,en_contains_chinese,repair_required
fitness-trainers-and-instructors,zh-CN,1,zh_contains_long_english_prose,repair_required
fitness-trainers-and-instructors,en,1,en_contains_chinese,repair_required
flight-attendants,zh-CN,1,zh_contains_long_english_prose,repair_required
flight-attendants,en,1,en_contains_chinese,repair_required
floor-layers-except-carpet-wood-and-hard-tiles,zh-CN,1,zh_contains_long_english_prose,repair_required
floor-layers-except-carpet-wood-and-hard-tiles,en,1,en_contains_chinese,repair_required
floor-sanders-and-finishers,zh-CN,1,zh_contains_long_english_prose,repair_required
floor-sanders-and-finishers,en,1,en_contains_chinese,repair_required
tile-and-marble-setters,zh-CN,1,zh_contains_long_english_prose,repair_required
tile-and-marble-setters,en,1,en_contains_chinese,repair_required
floral-designers,zh-CN,1,zh_contains_long_english_prose,repair_required
floral-designers,en,1,en_contains_chinese,repair_required
food-and-beverage-serving-and-related-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
food-and-beverage-serving-and-related-workers,en,1,en_contains_chinese,repair_required
food-and-tobacco-roasting-baking-and-drying-machine-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
food-and-tobacco-roasting-baking-and-drying-machine-operators-and-tenders,en,1,en_contains_chinese,repair_required
food-batchmakers,zh-CN,1,zh_contains_long_english_prose,repair_required
food-batchmakers,en,1,en_contains_chinese,repair_required
food-cooking-machine-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
food-cooking-machine-operators-and-tenders,en,1,en_contains_chinese,repair_required
food-preparation-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
food-preparation-workers,en,1,en_contains_chinese,repair_required
food-and-tobacco-processing-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
food-and-tobacco-processing-workers,en,1,en_contains_chinese,repair_required
food-science-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
food-science-technicians,en,1,en_contains_chinese,repair_required
food-scientists-and-technologists,zh-CN,1,zh_contains_long_english_prose,repair_required
food-scientists-and-technologists,en,1,en_contains_chinese,repair_required
food-servers-nonrestaurant,zh-CN,1,zh_contains_long_english_prose,repair_required
food-servers-nonrestaurant,en,1,en_contains_chinese,repair_required
food-service-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
food-service-managers,en,1,en_contains_chinese,repair_required
foreign-language-and-literature-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
foreign-language-and-literature-teachers-postsecondary,en,1,en_contains_chinese,repair_required
forensic-science-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
forensic-science-technicians,en,1,en_contains_chinese,repair_required
forest-and-conservation-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
forest-and-conservation-technicians,en,1,en_contains_chinese,repair_required
forest-and-conservation-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
forest-and-conservation-workers,en,1,en_contains_chinese,repair_required
forest-fire-inspectors-and-prevention-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
forest-fire-inspectors-and-prevention-specialists,en,1,en_contains_chinese,repair_required
foresters,zh-CN,1,zh_contains_long_english_prose,repair_required
foresters,en,1,en_contains_chinese,repair_required
forestry-and-conservation-science-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
forestry-and-conservation-science-teachers-postsecondary,en,1,en_contains_chinese,repair_required
forging-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
forging-machine-setters-operators-and-tenders-metal-and-plastic,en,1,en_contains_chinese,repair_required
foundry-mold-and-coremakers,zh-CN,1,zh_contains_long_english_prose,repair_required
foundry-mold-and-coremakers,en,1,en_contains_chinese,repair_required
fraud-examiners-investigators-and-analysts,zh-CN,1,zh_contains_long_english_prose,repair_required
fraud-examiners-investigators-and-analysts,en,1,en_contains_chinese,repair_required
freight-forwarders,zh-CN,1,zh_contains_long_english_prose,repair_required
freight-forwarders,en,1,en_contains_chinese,repair_required
fuel-cell-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
fuel-cell-engineers,en,1,en_contains_chinese,repair_required
fundraisers,zh-CN,1,zh_contains_long_english_prose,repair_required
fundraisers,en,1,en_contains_chinese,repair_required
fundraising-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
fundraising-managers,en,1,en_contains_chinese,repair_required
funeral-attendants,zh-CN,1,zh_contains_long_english_prose,repair_required
funeral-attendants,en,1,en_contains_chinese,repair_required
funeral-home-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
funeral-home-managers,en,1,en_contains_chinese,repair_required
funeral-service-occupations,zh-CN,1,zh_contains_long_english_prose,repair_required
funeral-service-occupations,en,1,en_contains_chinese,repair_required
furnace-kiln-oven-drier-and-kettle-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
furnace-kiln-oven-drier-and-kettle-operators-and-tenders,en,1,en_contains_chinese,repair_required
furniture-finishers,zh-CN,1,zh_contains_long_english_prose,repair_required
furniture-finishers,en,1,en_contains_chinese,repair_required
gambling-and-sports-book-writers-and-runners,zh-CN,1,zh_contains_long_english_prose,repair_required
gambling-and-sports-book-writers-and-runners,en,1,en_contains_chinese,repair_required
gambling-cage-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
gambling-cage-workers,en,1,en_contains_chinese,repair_required
gambling-change-persons-and-booth-cashiers,zh-CN,1,zh_contains_long_english_prose,repair_required
gambling-change-persons-and-booth-cashiers,en,1,en_contains_chinese,repair_required
gambling-dealers,zh-CN,1,zh_contains_long_english_prose,repair_required
gambling-dealers,en,1,en_contains_chinese,repair_required
gambling-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
gambling-managers,en,1,en_contains_chinese,repair_required
gaming-services-occupations,zh-CN,1,zh_contains_long_english_prose,repair_required
gaming-services-occupations,en,1,en_contains_chinese,repair_required
gambling-surveillance-officers-and-gambling-investigators,zh-CN,1,zh_contains_long_english_prose,repair_required
gambling-surveillance-officers-and-gambling-investigators,en,1,en_contains_chinese,repair_required
gas-compressor-and-gas-pumping-station-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
gas-compressor-and-gas-pumping-station-operators,en,1,en_contains_chinese,repair_required
gas-plant-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
gas-plant-operators,en,1,en_contains_chinese,repair_required
gem-and-diamond-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
gem-and-diamond-workers,en,1,en_contains_chinese,repair_required
general-and-operations-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
general-and-operations-managers,en,1,en_contains_chinese,repair_required
general-internal-medicine-physicians,zh-CN,1,zh_contains_long_english_prose,repair_required
general-internal-medicine-physicians,en,1,en_contains_chinese,repair_required
general-maintenance-and-repair-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
general-maintenance-and-repair-workers,en,1,en_contains_chinese,repair_required
general-office-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
general-office-clerks,en,1,en_contains_chinese,repair_required
genetic-counselors,zh-CN,1,zh_contains_long_english_prose,repair_required
genetic-counselors,en,1,en_contains_chinese,repair_required
geneticists,zh-CN,1,zh_contains_long_english_prose,repair_required
geneticists,en,1,en_contains_chinese,repair_required
geodetic-surveyors,zh-CN,1,zh_contains_long_english_prose,repair_required
geodetic-surveyors,en,1,en_contains_chinese,repair_required
geographers,zh-CN,1,zh_contains_long_english_prose,repair_required
geographers,en,1,en_contains_chinese,repair_required
geographic-information-systems-technologists-and-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
geographic-information-systems-technologists-and-technicians,en,1,en_contains_chinese,repair_required
geography-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
geography-teachers-postsecondary,en,1,en_contains_chinese,repair_required
geological-and-petroleum-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
geological-and-petroleum-technicians,en,1,en_contains_chinese,repair_required
geological-technicians-except-hydrologic-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
geological-technicians-except-hydrologic-technicians,en,1,en_contains_chinese,repair_required
geoscientists,zh-CN,1,zh_contains_long_english_prose,repair_required
geoscientists,en,1,en_contains_chinese,repair_required
geoscientists-except-hydrologists-and-geographers,zh-CN,1,zh_contains_long_english_prose,repair_required
geoscientists-except-hydrologists-and-geographers,en,1,en_contains_chinese,repair_required
geothermal-production-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
geothermal-production-managers,en,1,en_contains_chinese,repair_required
geothermal-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
geothermal-technicians,en,1,en_contains_chinese,repair_required
glass-blowers-molders-benders-and-finishers,zh-CN,1,zh_contains_long_english_prose,repair_required
glass-blowers-molders-benders-and-finishers,en,1,en_contains_chinese,repair_required
glaziers,zh-CN,1,zh_contains_long_english_prose,repair_required
glaziers,en,1,en_contains_chinese,repair_required
government-property-inspectors-and-investigators,zh-CN,1,zh_contains_long_english_prose,repair_required
government-property-inspectors-and-investigators,en,1,en_contains_chinese,repair_required
graders-and-sorters-agricultural-products,zh-CN,1,zh_contains_long_english_prose,repair_required
graders-and-sorters-agricultural-products,en,1,en_contains_chinese,repair_required
graphic-designers,zh-CN,1,zh_contains_long_english_prose,repair_required
graphic-designers,en,1,en_contains_chinese,repair_required
grinding-and-polishing-workers-hand,zh-CN,1,zh_contains_long_english_prose,repair_required
grinding-and-polishing-workers-hand,en,1,en_contains_chinese,repair_required
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,1,en_contains_chinese,repair_required
grounds-maintenance-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
grounds-maintenance-workers,en,1,en_contains_chinese,repair_required
hand-laborers-and-material-movers,zh-CN,1,zh_contains_long_english_prose,repair_required
hand-laborers-and-material-movers,en,1,en_contains_chinese,repair_required
hazardous-materials-removal-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
hazardous-materials-removal-workers,en,1,en_contains_chinese,repair_required
health-and-safety-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
health-and-safety-engineers,en,1,en_contains_chinese,repair_required
health-and-safety-engineers-except-mining-safety-engineers-and-inspectors,zh-CN,1,zh_contains_long_english_prose,repair_required
health-and-safety-engineers-except-mining-safety-engineers-and-inspectors,en,1,en_contains_chinese,repair_required
health-educators,zh-CN,1,zh_contains_long_english_prose,repair_required
health-educators,en,1,en_contains_chinese,repair_required
health-informatics-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
health-informatics-specialists,en,1,en_contains_chinese,repair_required
health-information-technologists-and-medical-registrars,zh-CN,1,zh_contains_long_english_prose,repair_required
health-information-technologists-and-medical-registrars,en,1,en_contains_chinese,repair_required
health-specialties-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
health-specialties-teachers-postsecondary,en,1,en_contains_chinese,repair_required
healthcare-social-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
healthcare-social-workers,en,1,en_contains_chinese,repair_required
hearing-aid-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
hearing-aid-specialists,en,1,en_contains_chinese,repair_required
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,en,1,en_contains_chinese,repair_required
heating-air-conditioning-and-refrigeration-mechanics-and-installers,zh-CN,1,zh_contains_long_english_prose,repair_required
heating-air-conditioning-and-refrigeration-mechanics-and-installers,en,1,en_contains_chinese,repair_required
heavy-and-tractor-trailer-truck-drivers,zh-CN,1,zh_contains_long_english_prose,repair_required
heavy-and-tractor-trailer-truck-drivers,en,1,en_contains_chinese,repair_required
heavy-vehicle-and-mobile-equipment-service-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
heavy-vehicle-and-mobile-equipment-service-technicians,en,1,en_contains_chinese,repair_required
helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,zh-CN,1,zh_contains_long_english_prose,repair_required
helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,en,1,en_contains_chinese,repair_required
helpers-carpenters,zh-CN,1,zh_contains_long_english_prose,repair_required
helpers-carpenters,en,1,en_contains_chinese,repair_required
helpers-electricians,zh-CN,1,zh_contains_long_english_prose,repair_required
helpers-electricians,en,1,en_contains_chinese,repair_required
helpers-extraction-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
helpers-extraction-workers,en,1,en_contains_chinese,repair_required
helpers-installation-maintenance-and-repair-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
helpers-installation-maintenance-and-repair-workers,en,1,en_contains_chinese,repair_required
helpers-painters-paperhangers-plasterers-and-stucco-masons,zh-CN,1,zh_contains_long_english_prose,repair_required
helpers-painters-paperhangers-plasterers-and-stucco-masons,en,1,en_contains_chinese,repair_required
helpers-pipelayers-plumbers-pipefitters-and-steamfitters,zh-CN,1,zh_contains_long_english_prose,repair_required
helpers-pipelayers-plumbers-pipefitters-and-steamfitters,en,1,en_contains_chinese,repair_required
helpers-production-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
helpers-production-workers,en,1,en_contains_chinese,repair_required
helpers-roofers,zh-CN,1,zh_contains_long_english_prose,repair_required
helpers-roofers,en,1,en_contains_chinese,repair_required
high-school-teachers,zh-CN,1,zh_contains_long_english_prose,repair_required
high-school-teachers,en,1,en_contains_chinese,repair_required
highway-maintenance-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
highway-maintenance-workers,en,1,en_contains_chinese,repair_required
histology-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
histology-technicians,en,1,en_contains_chinese,repair_required
historians,zh-CN,1,zh_contains_long_english_prose,repair_required
historians,en,1,en_contains_chinese,repair_required
history-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
history-teachers-postsecondary,en,1,en_contains_chinese,repair_required
histotechnologists,zh-CN,1,zh_contains_long_english_prose,repair_required
histotechnologists,en,1,en_contains_chinese,repair_required
hoist-and-winch-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
hoist-and-winch-operators,en,1,en_contains_chinese,repair_required
home-appliance-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
home-appliance-repairers,en,1,en_contains_chinese,repair_required
home-health-aides,zh-CN,1,zh_contains_long_english_prose,repair_required
home-health-aides,en,1,en_contains_chinese,repair_required
home-health-aides-and-personal-care-aides,zh-CN,1,zh_contains_long_english_prose,repair_required
home-health-aides-and-personal-care-aides,en,1,en_contains_chinese,repair_required
hospitalists,zh-CN,1,zh_contains_long_english_prose,repair_required
hospitalists,en,1,en_contains_chinese,repair_required
hosts-and-hostesses-restaurant-lounge-and-coffee-shop,zh-CN,1,zh_contains_long_english_prose,repair_required
hosts-and-hostesses-restaurant-lounge-and-coffee-shop,en,1,en_contains_chinese,repair_required
hotel-motel-and-resort-desk-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
hotel-motel-and-resort-desk-clerks,en,1,en_contains_chinese,repair_required
human-factors-engineers-and-ergonomists,zh-CN,1,zh_contains_long_english_prose,repair_required
human-factors-engineers-and-ergonomists,en,1,en_contains_chinese,repair_required
human-resources-assistants-except-payroll-and-timekeeping,zh-CN,1,zh_contains_long_english_prose,repair_required
human-resources-assistants-except-payroll-and-timekeeping,en,1,en_contains_chinese,repair_required
human-resources-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
human-resources-managers,en,1,en_contains_chinese,repair_required
human-resources-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
human-resources-specialists,en,1,en_contains_chinese,repair_required
hydroelectric-plant-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
hydroelectric-plant-technicians,en,1,en_contains_chinese,repair_required
hydroelectric-production-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
hydroelectric-production-managers,en,1,en_contains_chinese,repair_required
hydrologic-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
hydrologic-technicians,en,1,en_contains_chinese,repair_required
hydrologists,zh-CN,1,zh_contains_long_english_prose,repair_required
hydrologists,en,1,en_contains_chinese,repair_required
industrial-designers,zh-CN,1,zh_contains_long_english_prose,repair_required
industrial-designers,en,1,en_contains_chinese,repair_required
industrial-ecologists,zh-CN,1,zh_contains_long_english_prose,repair_required
industrial-ecologists,en,1,en_contains_chinese,repair_required
industrial-engineering-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
industrial-engineering-technicians,en,1,en_contains_chinese,repair_required
industrial-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
industrial-engineers,en,1,en_contains_chinese,repair_required
industrial-machinery-mechanics,zh-CN,1,zh_contains_long_english_prose,repair_required
industrial-machinery-mechanics,en,1,en_contains_chinese,repair_required
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,zh-CN,1,zh_contains_long_english_prose,repair_required
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,en,1,en_contains_chinese,repair_required
industrial-organizational-psychologists,zh-CN,1,zh_contains_long_english_prose,repair_required
industrial-organizational-psychologists,en,1,en_contains_chinese,repair_required
industrial-production-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
industrial-production-managers,en,1,en_contains_chinese,repair_required
industrial-truck-and-tractor-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
industrial-truck-and-tractor-operators,en,1,en_contains_chinese,repair_required
infantry,zh-CN,1,zh_contains_long_english_prose,repair_required
infantry,en,1,en_contains_chinese,repair_required
infantry-officers,zh-CN,1,zh_contains_long_english_prose,repair_required
infantry-officers,en,1,en_contains_chinese,repair_required
information-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
information-clerks,en,1,en_contains_chinese,repair_required
information-security-analysts,zh-CN,1,zh_contains_long_english_prose,repair_required
information-security-analysts,en,1,en_contains_chinese,repair_required
information-security-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
information-security-engineers,en,1,en_contains_chinese,repair_required
information-technology-project-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
information-technology-project-managers,en,1,en_contains_chinese,repair_required
inspectors-testers-sorters-samplers-and-weighers,zh-CN,1,zh_contains_long_english_prose,repair_required
inspectors-testers-sorters-samplers-and-weighers,en,1,en_contains_chinese,repair_required
instructional-coordinators,zh-CN,1,zh_contains_long_english_prose,repair_required
instructional-coordinators,en,1,en_contains_chinese,repair_required
insulation-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
insulation-workers,en,1,en_contains_chinese,repair_required
insulation-workers-floor-ceiling-and-wall,zh-CN,1,zh_contains_long_english_prose,repair_required
insulation-workers-floor-ceiling-and-wall,en,1,en_contains_chinese,repair_required
insulation-workers-mechanical,zh-CN,1,zh_contains_long_english_prose,repair_required
insulation-workers-mechanical,en,1,en_contains_chinese,repair_required
insurance-appraisers-auto-damage,zh-CN,1,zh_contains_long_english_prose,repair_required
insurance-appraisers-auto-damage,en,1,en_contains_chinese,repair_required
insurance-claims-and-policy-processing-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
insurance-claims-and-policy-processing-clerks,en,1,en_contains_chinese,repair_required
insurance-sales-agents,zh-CN,1,zh_contains_long_english_prose,repair_required
insurance-sales-agents,en,1,en_contains_chinese,repair_required
insurance-underwriters,zh-CN,1,zh_contains_long_english_prose,repair_required
insurance-underwriters,en,1,en_contains_chinese,repair_required
intelligence-analysts,zh-CN,1,zh_contains_long_english_prose,repair_required
intelligence-analysts,en,1,en_contains_chinese,repair_required
interior-designers,zh-CN,1,zh_contains_long_english_prose,repair_required
interior-designers,en,1,en_contains_chinese,repair_required
interpreters-and-translators,zh-CN,1,zh_contains_long_english_prose,repair_required
interpreters-and-translators,en,1,en_contains_chinese,repair_required
interviewers-except-eligibility-and-loan,zh-CN,1,zh_contains_long_english_prose,repair_required
interviewers-except-eligibility-and-loan,en,1,en_contains_chinese,repair_required
investment-fund-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
investment-fund-managers,en,1,en_contains_chinese,repair_required
structural-iron-and-steel-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
structural-iron-and-steel-workers,en,1,en_contains_chinese,repair_required
janitors-and-building-cleaners,zh-CN,1,zh_contains_long_english_prose,repair_required
janitors-and-building-cleaners,en,1,en_contains_chinese,repair_required
janitors-and-cleaners-except-maids-and-housekeeping-cleaners,zh-CN,1,zh_contains_long_english_prose,repair_required
janitors-and-cleaners-except-maids-and-housekeeping-cleaners,en,1,en_contains_chinese,repair_required
jewelers-and-precious-stone-and-metal-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
jewelers-and-precious-stone-and-metal-workers,en,1,en_contains_chinese,repair_required
judges-and-hearing-officers,zh-CN,1,zh_contains_long_english_prose,repair_required
judges-and-hearing-officers,en,1,en_contains_chinese,repair_required
judges-magistrate-judges-and-magistrates,zh-CN,1,zh_contains_long_english_prose,repair_required
judges-magistrate-judges-and-magistrates,en,1,en_contains_chinese,repair_required
judicial-law-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
judicial-law-clerks,en,1,en_contains_chinese,repair_required
kindergarten-and-elementary-school-teachers,zh-CN,1,zh_contains_long_english_prose,repair_required
kindergarten-and-elementary-school-teachers,en,1,en_contains_chinese,repair_required
kindergarten-teachers-except-special-education,zh-CN,1,zh_contains_long_english_prose,repair_required
kindergarten-teachers-except-special-education,en,1,en_contains_chinese,repair_required
labor-relations-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
labor-relations-specialists,en,1,en_contains_chinese,repair_required
laborers-and-freight-stock-and-material-movers-hand,zh-CN,1,zh_contains_long_english_prose,repair_required
laborers-and-freight-stock-and-material-movers-hand,en,1,en_contains_chinese,repair_required
landscape-architects,zh-CN,1,zh_contains_long_english_prose,repair_required
landscape-architects,en,1,en_contains_chinese,repair_required
landscaping-and-groundskeeping-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
landscaping-and-groundskeeping-workers,en,1,en_contains_chinese,repair_required
lathe-and-turning-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
lathe-and-turning-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,1,en_contains_chinese,repair_required
laundry-and-dry-cleaning-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
laundry-and-dry-cleaning-workers,en,1,en_contains_chinese,repair_required
law-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
law-teachers-postsecondary,en,1,en_contains_chinese,repair_required
lawyers,zh-CN,1,zh_contains_long_english_prose,repair_required
lawyers,en,1,en_contains_chinese,repair_required
layout-workers-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
layout-workers-metal-and-plastic,en,1,en_contains_chinese,repair_required
legislators,zh-CN,1,zh_contains_long_english_prose,repair_required
legislators,en,1,en_contains_chinese,repair_required
librarians,zh-CN,1,zh_contains_long_english_prose,repair_required
librarians,en,1,en_contains_chinese,repair_required
librarians-and-media-collections-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
librarians-and-media-collections-specialists,en,1,en_contains_chinese,repair_required
library-assistants-clerical,zh-CN,1,zh_contains_long_english_prose,repair_required
library-assistants-clerical,en,1,en_contains_chinese,repair_required
library-science-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
library-science-teachers-postsecondary,en,1,en_contains_chinese,repair_required
library-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
library-technicians,en,1,en_contains_chinese,repair_required
library-technicians-and-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
library-technicians-and-assistants,en,1,en_contains_chinese,repair_required
licensed-practical-and-licensed-vocational-nurses,zh-CN,1,zh_contains_long_english_prose,repair_required
licensed-practical-and-licensed-vocational-nurses,en,1,en_contains_chinese,repair_required
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,en,1,en_contains_chinese,repair_required
light-truck-drivers,zh-CN,1,zh_contains_long_english_prose,repair_required
light-truck-drivers,en,1,en_contains_chinese,repair_required
lighting-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
lighting-technicians,en,1,en_contains_chinese,repair_required
loading-and-moving-machine-operators-underground-mining,zh-CN,1,zh_contains_long_english_prose,repair_required
loading-and-moving-machine-operators-underground-mining,en,1,en_contains_chinese,repair_required
loan-interviewers-and-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
loan-interviewers-and-clerks,en,1,en_contains_chinese,repair_required
loan-officers,zh-CN,1,zh_contains_long_english_prose,repair_required
loan-officers,en,1,en_contains_chinese,repair_required
locker-room-coatroom-and-dressing-room-attendants,zh-CN,1,zh_contains_long_english_prose,repair_required
locker-room-coatroom-and-dressing-room-attendants,en,1,en_contains_chinese,repair_required
locksmiths-and-safe-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
locksmiths-and-safe-repairers,en,1,en_contains_chinese,repair_required
locomotive-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
locomotive-engineers,en,1,en_contains_chinese,repair_required
lodging-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
lodging-managers,en,1,en_contains_chinese,repair_required
log-graders-and-scalers,zh-CN,1,zh_contains_long_english_prose,repair_required
log-graders-and-scalers,en,1,en_contains_chinese,repair_required
logging-equipment-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
logging-equipment-operators,en,1,en_contains_chinese,repair_required
logging-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
logging-workers,en,1,en_contains_chinese,repair_required
logisticians,zh-CN,1,zh_contains_long_english_prose,repair_required
logisticians,en,1,en_contains_chinese,repair_required
logistics-analysts,zh-CN,1,zh_contains_long_english_prose,repair_required
logistics-analysts,en,1,en_contains_chinese,repair_required
logistics-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
logistics-engineers,en,1,en_contains_chinese,repair_required
