seed_ordinal,slug,locale,title_en,title_zh,page_url,api_url,page_status,api_status,title,description,h1,canonical,canonical_ok,noindex,faq_signals,source_signals,present_intents,missing_intents,internal_leakage
485,heavy-and-tractor-trailer-truck-drivers,en,Heavy And Tractor Trailer Truck Drivers,重型与半挂卡车司机,https://fermatmind.com/en/career/jobs/heavy-and-tractor-trailer-truck-drivers,https://api.fermatmind.com/api/v0.5/career/jobs/heavy-and-tractor-trailer-truck-drivers?locale=en,200,200,Heavy And Tractor Trailer Truck Drivers | FermatMind,Career overview and next steps for Heavy And Tractor Trailer Truck Drivers.,Heavy and tractor-trailer truck drivers,https://fermatmind.com/en/career/jobs/heavy-and-tractor-trailer-truck-drivers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Heavy And Tractor Trailer Truck Drivers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Heavy and tractor-trailer truck drivers a good career fit?|What personality fits Heavy and tractor-trailer truck drivers?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
486,heavy-vehicle-and-mobile-equipment-service-technicians,zh-CN,"Mobile Heavy Equipment Mechanics, Except Engines",移动重型设备机械师,https://fermatmind.com/zh/career/jobs/heavy-vehicle-and-mobile-equipment-service-technicians,https://api.fermatmind.com/api/v0.5/career/jobs/heavy-vehicle-and-mobile-equipment-service-technicians?locale=zh-CN,200,200,移动重型设备机械师 | FermatMind,Career overview and next steps for 移动重型设备机械师.,移动重型设备机械师,https://fermatmind.com/zh/career/jobs/heavy-vehicle-and-mobile-equipment-service-technicians,true,false,如何判断是否适合|移动重型设备维修技师薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|移动重型设备机械师适合什么性格？|怎么判断自己是否适合做移动重型设备机械师？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent,education|certification,false
486,heavy-vehicle-and-mobile-equipment-service-technicians,en,"Mobile Heavy Equipment Mechanics, Except Engines",移动重型设备机械师,https://fermatmind.com/en/career/jobs/heavy-vehicle-and-mobile-equipment-service-technicians,https://api.fermatmind.com/api/v0.5/career/jobs/heavy-vehicle-and-mobile-equipment-service-technicians?locale=en,200,200,"Mobile Heavy Equipment Mechanics, Except Engines | FermatMind","Career overview and next steps for Mobile Heavy Equipment Mechanics, Except Engines.","Mobile Heavy Equipment Mechanics, Except Engines",https://fermatmind.com/en/career/jobs/heavy-vehicle-and-mobile-equipment-service-technicians,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Mobile Heavy Equipment Mechanics, Except Engines salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Mobile Heavy Equipment Mechanics, Except Engines a good fit for my personality?|Will AI replace Mobile Heavy Equipment Mechanics, Except Engines?",O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
487,helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,zh-CN,"Helpers Brickmasons, Blockmasons, Stonemasons, And Tile And Marble Setters",帮工砌砖工、砌块工、石匠、瓷砖大理石铺设工,https://fermatmind.com/zh/career/jobs/helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters?locale=zh-CN,200,200,帮工砌砖工、砌块工、石匠、瓷砖大理石铺设工 | FermatMind,Career overview and next steps for 帮工砌砖工、砌块工、石匠、瓷砖大理石铺设工.,帮工砌砖工、砌块工、石匠、瓷砖大理石铺设工,https://fermatmind.com/zh/career/jobs/helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,true,false,如何判断是否适合|什么兴趣类型更适合做帮工砌砖工、砌块工、石匠、瓷砖大理石铺设工？|砌筑与石材瓷砖铺设帮工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|帮工砌砖工、砌块工、石匠、瓷砖大理石铺设工适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
487,helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,en,"Helpers Brickmasons, Blockmasons, Stonemasons, And Tile And Marble Setters",帮工砌砖工、砌块工、石匠、瓷砖大理石铺设工,https://fermatmind.com/en/career/jobs/helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters?locale=en,200,200,"Helpers Brickmasons, Blockmasons, Stonemasons, And Tile And Marble Setters | FermatMind","Career overview and next steps for Helpers Brickmasons, Blockmasons, Stonemasons, And Tile And Marble Setters.","Helpers Brickmasons, Blockmasons, Stonemasons, And Tile And Marble Setters",https://fermatmind.com/en/career/jobs/helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Helpers Brickmasons, Blockmasons, Stonemasons, And Tile And Marble Setters salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Helpers Brickmasons, Blockmasons, Stonemasons, And Tile And Marble Setters a good career fit?|What personality fits Helpers Brickmasons, Blockmasons, Stonemasons, And Tile And Marble Setters?",O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
488,helpers-carpenters,zh-CN,Helpers Carpenters,帮工木工,https://fermatmind.com/zh/career/jobs/helpers-carpenters,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-carpenters?locale=zh-CN,200,200,帮工木工 | FermatMind,Career overview and next steps for 帮工木工.,帮工木工,https://fermatmind.com/zh/career/jobs/helpers-carpenters,true,false,如何判断是否适合|什么兴趣类型更适合做帮工木工？|木工帮工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|帮工木工适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
488,helpers-carpenters,en,Helpers Carpenters,帮工木工,https://fermatmind.com/en/career/jobs/helpers-carpenters,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-carpenters?locale=en,200,200,Helpers Carpenters | FermatMind,Career overview and next steps for Helpers Carpenters.,Helpers Carpenters,https://fermatmind.com/en/career/jobs/helpers-carpenters,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Helpers Carpenters salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Helpers Carpenters a good career fit?|What personality fits Helpers Carpenters?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
489,helpers-electricians,zh-CN,Helpers Electricians,电工帮工,https://fermatmind.com/zh/career/jobs/helpers-electricians,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-electricians?locale=zh-CN,200,200,电工帮工 | FermatMind,Career overview and next steps for 电工帮工.,电工帮工,https://fermatmind.com/zh/career/jobs/helpers-electricians,true,false,如何判断是否适合|什么兴趣类型更适合做电工帮工？|电工帮工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|电工帮工适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
489,helpers-electricians,en,Helpers Electricians,电工帮工,https://fermatmind.com/en/career/jobs/helpers-electricians,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-electricians?locale=en,200,200,Helpers Electricians | FermatMind,Career overview and next steps for Helpers Electricians.,Helpers Electricians,https://fermatmind.com/en/career/jobs/helpers-electricians,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Helpers Electricians salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Helpers Electricians a good career fit?|What personality fits Helpers Electricians?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
490,helpers-extraction-workers,zh-CN,Helpers Extraction Workers,采掘工人,https://fermatmind.com/zh/career/jobs/helpers-extraction-workers,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-extraction-workers?locale=zh-CN,200,200,采掘工人 | FermatMind,Career overview and next steps for 采掘工人.,采掘工人,https://fermatmind.com/zh/career/jobs/helpers-extraction-workers,true,false,如何判断是否适合|什么兴趣类型更适合做采掘工人？|采掘工人帮工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|采掘工人适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
490,helpers-extraction-workers,en,Helpers Extraction Workers,采掘工人,https://fermatmind.com/en/career/jobs/helpers-extraction-workers,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-extraction-workers?locale=en,200,200,Helpers Extraction Workers | FermatMind,Career overview and next steps for Helpers Extraction Workers.,Helpers Extraction Workers,https://fermatmind.com/en/career/jobs/helpers-extraction-workers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Helpers Extraction Workers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Helpers Extraction Workers a good career fit?|What personality fits Helpers Extraction Workers?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
491,helpers-installation-maintenance-and-repair-workers,zh-CN,"Helpers Installation, Maintenance, And Repair Workers",安装维护工人修理,https://fermatmind.com/zh/career/jobs/helpers-installation-maintenance-and-repair-workers,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-installation-maintenance-and-repair-workers?locale=zh-CN,200,200,安装维护工人修理 | FermatMind,Career overview and next steps for 安装维护工人修理.,安装维护工人修理,https://fermatmind.com/zh/career/jobs/helpers-installation-maintenance-and-repair-workers,true,false,如何判断是否适合|什么兴趣类型更适合做安装维护工人修理？|安装维护与修理帮工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|安装维护工人修理适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
491,helpers-installation-maintenance-and-repair-workers,en,"Helpers Installation, Maintenance, And Repair Workers",安装维护工人修理,https://fermatmind.com/en/career/jobs/helpers-installation-maintenance-and-repair-workers,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-installation-maintenance-and-repair-workers?locale=en,200,200,"Helpers Installation, Maintenance, And Repair Workers | FermatMind","Career overview and next steps for Helpers Installation, Maintenance, And Repair Workers.","Helpers Installation, Maintenance, And Repair Workers",https://fermatmind.com/en/career/jobs/helpers-installation-maintenance-and-repair-workers,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Helpers Installation, Maintenance, And Repair Workers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Helpers Installation, Maintenance, And Repair Workers a good career fit?|What personality fits Helpers Installation, Maintenance, And Repair Workers?",O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
492,helpers-painters-paperhangers-plasterers-and-stucco-masons,zh-CN,"Helpers Painters, Paperhangers, Plasterers, And Stucco Masons",帮工油漆工、裱糊工、抹灰工、灰泥泥瓦工,https://fermatmind.com/zh/career/jobs/helpers-painters-paperhangers-plasterers-and-stucco-masons,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-painters-paperhangers-plasterers-and-stucco-masons?locale=zh-CN,200,200,帮工油漆工、裱糊工、抹灰工、灰泥泥瓦工 | FermatMind,Career overview and next steps for 帮工油漆工、裱糊工、抹灰工、灰泥泥瓦工.,帮工油漆工、裱糊工、抹灰工、灰泥泥瓦工,https://fermatmind.com/zh/career/jobs/helpers-painters-paperhangers-plasterers-and-stucco-masons,true,false,如何判断是否适合|什么兴趣类型更适合做帮工油漆工、裱糊工、抹灰工、灰泥泥瓦工？|油漆裱糊抹灰帮工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|帮工油漆工、裱糊工、抹灰工、灰泥泥瓦工适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
492,helpers-painters-paperhangers-plasterers-and-stucco-masons,en,"Helpers Painters, Paperhangers, Plasterers, And Stucco Masons",帮工油漆工、裱糊工、抹灰工、灰泥泥瓦工,https://fermatmind.com/en/career/jobs/helpers-painters-paperhangers-plasterers-and-stucco-masons,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-painters-paperhangers-plasterers-and-stucco-masons?locale=en,200,200,"Helpers Painters, Paperhangers, Plasterers, And Stucco Masons | FermatMind","Career overview and next steps for Helpers Painters, Paperhangers, Plasterers, And Stucco Masons.","Helpers Painters, Paperhangers, Plasterers, And Stucco Masons",https://fermatmind.com/en/career/jobs/helpers-painters-paperhangers-plasterers-and-stucco-masons,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Helpers Painters, Paperhangers, Plasterers, And Stucco Masons salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Helpers Painters, Paperhangers, Plasterers, And Stucco Masons a good career fit?|What personality fits Helpers Painters, Paperhangers, Plasterers, And Stucco Masons?",O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
493,helpers-pipelayers-plumbers-pipefitters-and-steamfitters,zh-CN,"Helpers Pipelayers, Plumbers, Pipefitters, And Steamfitters",帮工管道铺设工、管道工、管道装配工、蒸汽管道工,https://fermatmind.com/zh/career/jobs/helpers-pipelayers-plumbers-pipefitters-and-steamfitters,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-pipelayers-plumbers-pipefitters-and-steamfitters?locale=zh-CN,200,200,帮工管道铺设工、管道工、管道装配工、蒸汽管道工 | FermatMind,Career overview and next steps for 帮工管道铺设工、管道工、管道装配工、蒸汽管道工.,帮工管道铺设工、管道工、管道装配工、蒸汽管道工,https://fermatmind.com/zh/career/jobs/helpers-pipelayers-plumbers-pipefitters-and-steamfitters,true,false,如何判断是否适合|什么兴趣类型更适合做帮工管道铺设工、管道工、管道装配工、蒸汽管道工？|管道铺设与管道工帮工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|帮工管道铺设工、管道工、管道装配工、蒸汽管道工适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
493,helpers-pipelayers-plumbers-pipefitters-and-steamfitters,en,"Helpers Pipelayers, Plumbers, Pipefitters, And Steamfitters",帮工管道铺设工、管道工、管道装配工、蒸汽管道工,https://fermatmind.com/en/career/jobs/helpers-pipelayers-plumbers-pipefitters-and-steamfitters,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-pipelayers-plumbers-pipefitters-and-steamfitters?locale=en,200,200,"Helpers Pipelayers, Plumbers, Pipefitters, And Steamfitters | FermatMind","Career overview and next steps for Helpers Pipelayers, Plumbers, Pipefitters, And Steamfitters.","Helpers Pipelayers, Plumbers, Pipefitters, And Steamfitters",https://fermatmind.com/en/career/jobs/helpers-pipelayers-plumbers-pipefitters-and-steamfitters,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Helpers Pipelayers, Plumbers, Pipefitters, And Steamfitters salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Helpers Pipelayers, Plumbers, Pipefitters, And Steamfitters a good career fit?|What personality fits Helpers Pipelayers, Plumbers, Pipefitters, And Steamfitters?",O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
494,helpers-production-workers,zh-CN,Helpers Production Workers,生产工人,https://fermatmind.com/zh/career/jobs/helpers-production-workers,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-production-workers?locale=zh-CN,200,200,生产工人 | FermatMind,Career overview and next steps for 生产工人.,生产工人,https://fermatmind.com/zh/career/jobs/helpers-production-workers,true,false,如何判断是否适合|什么兴趣类型更适合做生产工人？|生产工人帮工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|生产工人适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
494,helpers-production-workers,en,Helpers Production Workers,生产工人,https://fermatmind.com/en/career/jobs/helpers-production-workers,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-production-workers?locale=en,200,200,Helpers Production Workers | FermatMind,Career overview and next steps for Helpers Production Workers.,Helpers Production Workers,https://fermatmind.com/en/career/jobs/helpers-production-workers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Helpers Production Workers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Helpers Production Workers a good career fit?|What personality fits Helpers Production Workers?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
495,helpers-roofers,zh-CN,Helpers Roofers,帮工屋顶工,https://fermatmind.com/zh/career/jobs/helpers-roofers,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-roofers?locale=zh-CN,200,200,帮工屋顶工 | FermatMind,Career overview and next steps for 帮工屋顶工.,帮工屋顶工,https://fermatmind.com/zh/career/jobs/helpers-roofers,true,false,如何判断是否适合|什么兴趣类型更适合做帮工屋顶工？|屋顶工帮工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|帮工屋顶工适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
495,helpers-roofers,en,Helpers Roofers,帮工屋顶工,https://fermatmind.com/en/career/jobs/helpers-roofers,https://api.fermatmind.com/api/v0.5/career/jobs/helpers-roofers?locale=en,200,200,Helpers Roofers | FermatMind,Career overview and next steps for Helpers Roofers.,Helpers Roofers,https://fermatmind.com/en/career/jobs/helpers-roofers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Helpers Roofers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Helpers Roofers a good career fit?|What personality fits Helpers Roofers?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
496,high-school-teachers,zh-CN,"Secondary School Teachers, Except Special and Career/Technical Education",高中教师（不含特殊与职业技术教育）职业诊断,https://fermatmind.com/zh/career/jobs/high-school-teachers,https://api.fermatmind.com/api/v0.5/career/jobs/high-school-teachers?locale=zh-CN,200,200,高中教师（不含特殊与职业技术教育）职业诊断 | FermatMind,Career overview and next steps for 高中教师（不含特殊与职业技术教育）职业诊断.,高中教师（不含特殊与职业技术教育）,https://fermatmind.com/zh/career/jobs/high-school-teachers,true,false,如何判断是否适合|高中教师（不含特殊与职业技术教育）薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|高中教师（不含特殊与职业技术教育）适合什么性格？|怎么判断自己是否适合做高中教师（不含特殊与职业技术教育）？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education,certification,false
496,high-school-teachers,en,"Secondary School Teachers, Except Special and Career/Technical Education",高中教师（不含特殊与职业技术教育）职业诊断,https://fermatmind.com/en/career/jobs/high-school-teachers,https://api.fermatmind.com/api/v0.5/career/jobs/high-school-teachers?locale=en,200,200,"Secondary School Teachers, Except Special and Career/Technical Education | FermatMind","Career overview and next steps for Secondary School Teachers, Except Special and Career/Technical Education.","Secondary School Teachers, Except Special and Career/Technical Education",https://fermatmind.com/en/career/jobs/high-school-teachers,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Secondary School Teachers, Except Special and Career/Technical Education salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Secondary School Teachers, Except Special and Career/Technical Education a good fit for my personality?|How should I evaluate a Secondary School Teachers, Except Special and Career/Technical Education career?",O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
497,highway-maintenance-workers,zh-CN,Highway Maintenance Workers,维护工人,https://fermatmind.com/zh/career/jobs/highway-maintenance-workers,https://api.fermatmind.com/api/v0.5/career/jobs/highway-maintenance-workers?locale=zh-CN,200,200,维护工人 | FermatMind,Career overview and next steps for 维护工人.,维护工人,https://fermatmind.com/zh/career/jobs/highway-maintenance-workers,true,false,如何判断是否适合|什么兴趣类型更适合做维护工人？|公路养护工薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|维护工人适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
497,highway-maintenance-workers,en,Highway Maintenance Workers,维护工人,https://fermatmind.com/en/career/jobs/highway-maintenance-workers,https://api.fermatmind.com/api/v0.5/career/jobs/highway-maintenance-workers?locale=en,200,200,Highway Maintenance Workers | FermatMind,Career overview and next steps for Highway Maintenance Workers.,Highway Maintenance Workers,https://fermatmind.com/en/career/jobs/highway-maintenance-workers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Highway Maintenance Workers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Highway Maintenance Workers a good career fit?|What personality fits Highway Maintenance Workers?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
498,histology-technicians,zh-CN,Histology Technicians,组织学技术员,https://fermatmind.com/zh/career/jobs/histology-technicians,https://api.fermatmind.com/api/v0.5/career/jobs/histology-technicians?locale=zh-CN,200,200,组织学技术员 | FermatMind,Career overview and next steps for 组织学技术员.,组织学技术员,https://fermatmind.com/zh/career/jobs/histology-technicians,true,false,如何判断是否适合|什么兴趣类型更适合做组织学技术员？|组织学技术员薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|组织学技术员适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
498,histology-technicians,en,Histology Technicians,组织学技术员,https://fermatmind.com/en/career/jobs/histology-technicians,https://api.fermatmind.com/api/v0.5/career/jobs/histology-technicians?locale=en,200,200,Histology Technicians | FermatMind,Career overview and next steps for Histology Technicians.,Histology Technicians,https://fermatmind.com/en/career/jobs/histology-technicians,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Histology Technicians salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Histology Technicians a good career fit?|What personality fits Histology Technicians?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
499,historians,zh-CN,Historians,历史学家适合谁？,https://fermatmind.com/zh/career/jobs/historians,https://api.fermatmind.com/api/v0.5/career/jobs/historians?locale=zh-CN,200,200,历史学家适合谁？ | FermatMind,Career overview and next steps for 历史学家适合谁？.,历史学家,https://fermatmind.com/zh/career/jobs/historians,true,false,如何判断是否适合|什么兴趣类型更适合做历史学家？|历史学家薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|历史学家适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
499,historians,en,Historians,历史学家适合谁？,https://fermatmind.com/en/career/jobs/historians,https://api.fermatmind.com/api/v0.5/career/jobs/historians?locale=en,200,200,Historians | FermatMind,Career overview and next steps for Historians.,Historians,https://fermatmind.com/en/career/jobs/historians,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Historians salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Historians a good career fit?|What personality fits Historians?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
